total_return,total_trades,win_rate,avg_return,max_drawdown,sharpe,symbol
0.007343999999999869,1,1.0,0.029616724738675982,0.05994863678442394,0,DDOG
-0.0142,1,0.0,-0.05681818181818181,0.02114983616324099,0,ICLN
-0.0011899999999999637,1,0.0,-0.004819277108433772,0.010094202647188574,0,KO
-0.022729999999999927,1,0.0,-0.1841753433537253,0.022729999999999927,0,MU
0.020370000000000072,1,1.0,0.020683949255377823,0.004606415814385377,0,ROK
