Date,Close,High,Low,Open,Volume
2011-12-12,18.95459747314453,18.974368041137897,18.77172443276875,18.90023123930048,12290000
2011-12-13,18.910114288330078,19.07321864312275,18.850804470871427,19.008965241044567,11853100
2011-12-14,18.910114288330078,19.033677507866912,18.801379937226734,18.910114288330078,11896300
2011-12-15,18.989192962646484,19.058389943110118,18.910112584684406,19.023792395590768,10770300
2011-12-16,19.16712760925293,19.16712760925293,19.008966825893335,19.083105517966697,19877900
2011-12-19,19.092992782592773,19.325290396690278,19.018854082831055,19.172073182473394,14514400
2011-12-20,19.37965965270996,19.448854770953364,19.15724542590933,19.330235106943405,20106700
2011-12-21,19.38953971862793,19.518046519703496,19.221493668669535,19.434022552011772,15032600
2011-12-22,19.419198989868164,19.508164672306318,19.38954313391365,19.438969560504507,9978200
2011-12-23,19.760229110717773,19.760229110717773,19.478505131434915,19.48344683044644,13236500
2011-12-27,19.765172958374023,19.779999941031093,19.681148990658826,19.710804841398023,7743200
2011-12-28,19.65149688720703,19.789888998287825,19.62678461625792,19.75529144187398,6862300
2011-12-29,19.79482650756836,19.80965537533876,19.681148576928717,19.755287259505668,8400600
2011-12-30,19.82942771911621,19.893681130188718,19.68115221200112,19.69597919708502,10110900
2012-01-03,19.636659622192383,20.007349148654313,19.61688906161255,19.90849823117958,21964200
2012-01-04,19.37965965270996,19.76023468847425,19.256096402868007,19.661383711515573,28273100
2012-01-05,19.24620819091797,19.419197845655027,18.93977190581198,19.364829722321247,19937700
2012-01-06,19.19113540649414,19.30128411001743,19.101012524552615,19.29627813210939,22327200
2012-01-09,19.21116065979004,19.29126967359618,19.09600407181556,19.251216121667884,13966500
2012-01-10,19.31130027770996,19.436470749777023,19.301286410750617,19.321314144669305,14546400
2012-01-11,19.476518630981445,19.526586036325725,19.266231326647492,19.29627291582351,12331400
2012-01-12,19.486534118652344,19.53660344302752,19.376385424925815,19.521583600689684,9181400
2012-01-13,19.486534118652344,19.506561848402413,19.321310123087834,19.431460726763795,8994900
2012-01-17,19.536603927612305,19.746889365355663,19.481528624408238,19.626726803773597,11718300
2012-01-18,19.531593322753906,19.5516210502144,19.406422891049655,19.49153977778214,11464600
2012-01-19,19.52659034729004,19.58667162895738,19.471515043282686,19.52158436963006,9993800
2012-01-20,19.511568069458008,19.571649343627637,19.376383770114387,19.53660177453291,14806600
2012-01-23,19.226186752319336,19.52659514440715,19.161097567051986,19.476527715709175,19141600
2012-01-24,18.920761108398438,19.095998932074387,18.675426245303072,19.025903802604006,29596600
2012-01-25,18.870702743530273,19.000881125176885,18.68545094959486,18.940799823620832,18873700
2012-01-26,18.695453643798828,18.970828180450443,18.67041994227577,18.92576675372934,16696500
2012-01-27,18.63037109375,18.840658462949037,18.63037109375,18.795597020259933,17109300
2012-01-30,18.830638885498047,18.835644862078677,18.560270311365798,18.580298037586505,15697100
2012-01-31,18.855670928955078,18.950799755208223,18.78557580330024,18.940787802928043,14501100
2012-02-01,18.92576789855957,19.161088908998792,18.890720332317443,19.106013616347134,13334100
2012-02-02,18.805604934692383,19.065959642280777,18.775563345757508,18.99586260143273,12390700
2012-02-03,18.945798873901367,18.96582660374537,18.790586832534526,18.95581273882337,11413800
2012-02-06,19.096006393432617,19.121040105175,18.93578834634166,18.93578834634166,14942200
2012-02-07,18.985851287841797,19.176110890078945,18.86568873586521,19.17110491289214,12474300
2012-02-08,18.985851287841797,19.151077184246265,18.955811604822312,18.96582546914525,9500800
2012-02-09,18.985851287841797,19.02090076794674,18.90574228320763,19.010886903623803,8766600
2012-02-10,18.870702743530273,18.90074434928337,18.785587725488377,18.875710632797524,12456100
2012-02-13,19.090999603271484,19.146074912732658,18.91575980862687,18.91575980862687,12675700
2012-02-14,19.045936584472656,19.096004001686545,18.90073840062303,19.040928696781545,10162400
2012-02-15,18.940797805786133,19.080988131131967,18.900742335715933,19.075980242398224,10628300
2012-02-16,19.050941467285156,19.096002904167623,18.860681854898147,18.910751179183904,9582000
2012-02-17,19.2562198638916,19.301281298298026,19.10601571918662,19.171104882206862,12110000
2012-02-21,19.2712345123291,19.411424741055818,19.24119293048111,19.33131576607646,12025500
2012-02-22,19.13104820251465,19.30628795176383,19.06596095360277,19.276246360762748,9565600
2012-02-23,19.090999603271484,19.111025425843977,18.965829139932346,19.065965892593596,14270700
2012-02-24,19.096006393432617,19.18112330529644,18.98585576982642,19.106020260119525,9693000
2012-02-27,19.090999603271484,19.121039292105074,18.970835118088043,19.0609580044882,14543700
2012-02-28,19.101009368896484,19.20114419011093,19.05594793537027,19.07096777656258,12545900
2012-02-29,19.080978393554688,19.146067544226913,19.025903105289647,19.101006118369057,15137500
2012-03-01,19.24119758605957,19.27624515172132,19.05594589471189,19.085985573879626,11613900
2012-03-02,19.36136245727539,19.43145950700047,19.241199906216742,19.266233611858187,11979300
2012-03-05,19.52659034729004,19.666780641163665,19.336330727069043,19.35135247994801,13777600
2012-03-06,19.371376037597656,19.521582089143383,19.336328468223464,19.36136217349799,11276800
2012-03-07,19.46149444580078,19.54160343029539,19.376379485377882,19.396407208988748,10642900
2012-03-08,19.63674545288086,19.75190206493088,19.586676115065668,19.616717717754785,12177800
2012-03-09,19.57666015625,19.70183062249188,19.4915451559814,19.681804799454984,11755900
2012-03-12,19.68680763244629,19.761910664172408,19.536603478943483,19.58166491598927,9557800
2012-03-13,19.76691436767578,19.78193420831336,19.636737958935246,19.691813254538662,10440300
2012-03-14,19.761903762817383,19.94715542377798,19.726856202904536,19.736868154352116,11406800
2012-03-15,19.796964645385742,19.801970624478383,19.66178029048386,19.776936909115083,10102800
2012-03-16,19.811975479125977,19.857036910259172,19.706832776464918,19.837009183100154,22440500
2012-03-19,19.852031707763672,19.922126845605078,19.676791953210905,19.756900955022402,10245200
2012-03-20,19.842016220092773,19.882069762746255,19.74688547513619,19.7819330411889,9583600
2012-03-21,19.917116165161133,19.97719934055471,19.85703489971655,19.872054738590446,9852500
2012-03-22,19.857040405273438,19.94716328340225,19.781937370182924,19.796959123170737,40728600
2012-03-23,19.736879348754883,19.87206368935661,19.67679805624851,19.85704384371748,40367200
2012-03-26,19.69181251525879,19.796955215672963,19.581661928187284,19.776927488941936,45995300
2012-03-27,19.35635757446289,19.686807473480542,19.321310002593552,19.66177376642379,21677300
2012-03-28,19.156089782714844,19.291274132876826,19.065968792556845,19.231192836121497,20044400
2012-03-29,19.060955047607422,19.096002619109562,18.8056081823848,19.080982777022758,18848600
2012-03-30,19.141061782836914,19.19613707721569,19.02590521729456,19.186123213696895,12023200
2012-04-02,19.28626251220703,19.33132394907934,19.131050471880325,19.1711059312999,13260300
2012-04-03,19.2562198638916,19.321309026911845,19.161091017899953,19.251213886712808,13047600
2012-04-04,19.221174240112305,19.306291140365236,19.196140531784803,19.236194083118903,13413100
2012-04-05,19.1044979095459,19.236392158360076,19.033477780557234,19.231320121355193,11684800
2012-04-09,19.003032684326172,19.079126757167653,18.952304592533626,18.952304592533626,10516700
2012-04-10,18.668224334716797,19.02839885811817,18.6682243347168,18.97767076065283,15183100
2012-04-11,18.962461471557617,19.003043581232102,18.769691128930948,18.789983151345073,12492900
2012-04-12,19.048694610595703,19.07913263614189,18.921872406883143,18.97767448614119,9954200
2012-04-13,18.90158462524414,19.053772851923547,18.845784468635873,18.99797076016159,15658000
2012-04-16,18.987823486328125,19.048697611858408,18.87621931022797,18.937095370911813,8037800
2012-04-17,19.14508056640625,19.241464743779655,19.018258363737072,19.099424496039216,10289400
2012-04-18,19.1044979095459,19.145081946198495,19.02840380839897,19.03854981756212,8141500
2012-04-19,19.353063583374023,19.581341937327633,19.251605462087582,19.3378436073318,18471000
