Date,Close,High,Low,Open,Volume
2010-01-04,3.911177158355713,3.928425994342327,3.8486502821209965,3.855118338588046,288000
2010-01-05,3.818464517593384,3.943519092777596,3.8163087729302743,3.8939283293875953,334000
2010-01-06,3.7710297107696533,3.8464935103451445,3.749468566427424,3.8076835327780563,386000
2010-01-07,3.7796554565429688,3.781811612742592,3.699879322135891,3.7796554565429688,227600
2010-01-08,3.783967971801758,3.7925925979999504,3.7494702894986105,3.777499913397925,202800
2010-01-11,3.7624056339263916,3.801215201632594,3.723595654975551,3.794747145970546,163600
2010-01-12,3.72790789604187,3.7516247850971345,3.6912540734168644,3.723595584851956,210400
2010-01-13,3.7451565265655518,3.751624581755217,3.6481315862744985,3.7300634382189153,330400
2010-01-14,3.7688751220703125,3.7796559043457045,3.712816287972656,3.7365335977337244,247200
2010-01-15,3.6804726123809814,3.7925902150429818,3.6028526703465884,3.7861217494585975,671600
2010-01-19,3.796903371810913,3.8076837389434144,3.6761611214547414,3.6761611214547414,725600
2010-01-20,3.865898847579956,3.870211159086015,3.72359585783729,3.7559373716434123,802800
2010-01-21,3.7430005073547363,3.9111765283223505,3.721439363033482,3.859430028698114,610400
2010-01-22,3.6546006202697754,3.775342467081873,3.637351785010904,3.7322201733123594,513200
2010-01-25,3.6567564010620117,3.699878695258696,3.6373518210426465,3.699878695258696,233200
2010-01-26,3.611478090286255,3.6632245926783122,3.6006977231713178,3.6330392357607733,357600
2010-01-27,3.6696937084198,3.67400602052596,3.546795692107262,3.5812933664671074,382400
2010-01-28,3.54464054107666,3.6653824355704265,3.5338597577545525,3.6653824355704265,590800
2010-01-29,3.5295469760894775,3.613635008822581,3.527390819962381,3.5489515587438825,804800
2010-02-01,3.566199779510498,3.5769801457929224,3.486423670788876,3.533857858174,461200
2010-02-02,3.5963852405548096,3.6050094515871143,3.5058287628701694,3.5575752627978745,615600
2010-02-03,3.622257709503174,3.6244138647299025,3.55973085290628,3.5705112177953637,504000
2010-02-04,3.581291675567627,3.6416623715710976,3.5705109003923474,3.5834478306026827,978400
2010-02-05,3.641663074493408,3.641663074493408,3.5511066017642574,3.5791362113858005,442000
2010-02-08,3.6157891750335693,3.6481306766517068,3.579135363534479,3.6481306766517068,709600
2010-02-09,3.6869423389434814,3.689098494875707,3.6179469940910387,3.6696935027303708,722800
2010-02-10,3.699878215789795,3.7020343713446797,3.6136340498175223,3.6761609159306867,355200
2010-02-11,3.7408454418182373,3.743001598003093,3.6373524124136174,3.676161990006793,586800
2010-02-12,4.040545463562012,4.094448151834576,3.9715500883723096,3.9715500883723096,2196400
2010-02-16,4.09444522857666,4.0966013839175455,4.027606057987541,4.08150870777593,1100400
2010-02-17,4.0771965980529785,4.096601585832807,4.0405427779404794,4.096601585832807,1046400
2010-02-18,4.096604347229004,4.10307281793068,4.066418973110941,4.08582397397109,980000
2010-02-19,4.090134620666504,4.113851928045458,4.083666563195701,4.09660308938206,547200
2010-02-22,4.090134620666504,4.103071558097617,4.059949255816746,4.09660308938206,462800
2010-02-23,4.053478717803955,4.0987571532087435,4.03622988794607,4.085820633626465,526000
2010-02-24,4.105226993560791,4.120319673335772,4.029763183441205,4.059948542991167,351200
2010-02-25,4.120318412780762,4.120318412780762,4.018981174589177,4.038386160147372,266000
2010-02-26,4.075040817260742,4.124631163370876,4.055635827696839,4.124631163370876,376400
2010-03-01,4.14403772354126,4.174223502772659,4.0879788892484274,4.124632726622787,852000
2010-03-02,4.169910430908203,4.180690800014267,4.126788131994507,4.137568912345292,546800
2010-03-03,4.1936869621276855,4.24556757711958,4.154776397806145,4.189363474467409,326400
2010-03-04,4.223951816558838,4.223951816558838,4.165585958288262,4.208819606691586,180000
2010-03-05,4.202334403991699,4.282316873034101,4.182879119671003,4.232597996352552,663200
2010-03-08,4.215305328369141,4.243407182474934,4.178556496193498,4.191526550987664,195600
2010-03-09,4.150453567504883,4.215304236996006,4.115866488801551,4.191525465771027,1038000
2010-03-10,4.167748928070068,4.195850787179975,4.148293636259101,4.150455381161507,572000
