Date,Close,High,Low,Open,Volume
2011-12-12,28.715438842773438,29.68771146887898,28.262700789874508,29.38341159582567,15026800
2011-12-13,28.03757095336914,29.346304506851208,27.849548245568965,29.126120789984054,11335200
2011-12-14,26.81047821044922,27.748115327622155,26.54576285771129,27.748115327622155,15540800
2011-12-15,26.399797439575195,27.332487440448638,25.9569555129328,27.26074191057423,13297600
2011-12-16,26.48638343811035,27.043027974769643,26.375055285775964,26.66698449605703,12270000
2011-12-19,25.598230361938477,26.63977404722373,25.472057055528037,26.48886135793715,9168400
2011-12-20,25.808515548706055,26.234039689601087,25.323616516928432,26.234039689601087,14539600
2011-12-21,24.499784469604492,24.737285943405528,23.27763969947777,24.653171663879586,39458400
2011-12-22,24.82387351989746,24.972313585359313,23.762539509304563,24.611113326889406,18088800
2011-12-23,24.249910354614258,24.99952661967328,24.091576051844413,24.786764546421217,9992800
2011-12-27,24.81150245666504,25.18259881069085,24.235065667079798,24.235065667079798,15964400
2011-12-28,24.77191734313965,24.97478326962295,24.42803488102153,24.739756339396134,8098000
2011-12-29,25.28156280517578,25.343412208740656,24.621009740607487,24.766975314517474,8962800
2011-12-30,25.10095977783203,25.506691682885187,25.06137714410419,25.2493979574257,8144400
2012-01-03,25.03663444519043,26.234039718870083,24.96241630337782,25.773880067155666,12983600
2012-01-04,24.116317749023438,24.616060047120982,23.819439510431224,24.489886748531944,19788400
2012-01-05,24.435457229614258,24.727386438564764,23.54235373580569,23.98272110969005,14988800
2012-01-06,25.001998901367188,25.049005045697854,23.9604553131268,24.487413368010074,17464400
2012-01-09,24.92530632019043,25.194968777856037,24.623480968954386,24.94262407538461,13761600
2012-01-10,25.924793243408203,25.92974036462711,25.15043947932428,25.42752356743416,17688400
2012-01-11,26.17961311340332,26.644719906927065,25.979221667854837,26.095498838109233,14204000
2012-01-12,26.144975662231445,26.320627713046544,25.85304644978674,26.12270889910333,6792000
2012-01-13,25.70461082458496,25.94211229230324,25.400310948371427,25.8777883882877,8543600
2012-01-17,25.590808868408203,26.221671628740978,25.452264926094948,25.78625320288199,7567600
2012-01-18,26.644718170166016,26.78326209616955,25.301349257492284,25.57843522200565,11434400
2012-01-19,28.329498291015625,28.668431778108655,27.547721008024844,27.547721008024844,20426000
2012-01-20,28.25033187866211,28.522468854715584,27.85696872248525,28.072205308883444,9362800
2012-01-23,28.388872146606445,28.970256078863912,27.97819126010081,28.25775173193702,9100000
2012-01-24,29.076637268066406,29.15085729704518,28.354236787647128,28.41856068692915,7864000
2012-01-25,29.227550506591797,29.351249298946595,28.656062689910648,29.351249298946595,6836000
2012-01-26,28.75255012512207,29.6802911493581,28.584319677227512,29.53927458917398,6778000
2012-01-27,28.8465576171875,29.212706868200495,28.40371571992934,28.51257125975635,5397600
2012-01-30,28.59174156188965,29.032109003375542,28.331973317757697,28.62885158069335,10216800
2012-01-31,28.896039962768555,29.03458201250641,28.364134753962354,28.965310987637483,5320800
2012-02-01,29.519479751586914,29.685235680453545,28.604109442553078,29.032106207387432,7516800
2012-02-02,29.262187957763672,29.79904029918249,28.95788996539005,29.427943897511508,8062800
2012-02-03,30.702041625976562,30.872746573104326,29.524428527481962,29.524428527481962,11595600
2012-02-06,30.48680877685547,30.838112935427375,30.28146830441783,30.481859767583188,6050000
2012-02-07,30.38042449951172,30.652561468258607,30.13797403326832,30.390318742017016,5415600
2012-02-08,30.627819061279297,30.66245456910759,29.90294412602668,30.509067400515423,5908000
2012-02-09,31.07560920715332,31.59266922725588,30.462062397360967,30.533807919826174,9218800
2012-02-10,31.775745391845703,32.18642627563642,31.39970001783327,31.69410373844243,16473600
2012-02-13,32.7133903503418,32.98552927656707,32.013254544679114,32.11221587011947,17785600
2012-02-14,32.55752944946289,33.33188146036248,32.136950460649395,32.693595125267954,10091600
2012-02-15,32.31507110595703,33.03499897898515,32.144366169570205,32.73317362551606,9466000
2012-02-16,32.59463119506836,32.65648059012541,31.884601347809355,32.42887526931395,10111200
2012-02-17,31.956342697143555,32.90387581457683,31.948921072267062,32.767806400195795,9880400
2012-02-21,31.570405960083008,32.39671298765185,31.36259100727028,32.29775546368689,10157600
2012-02-22,31.684213638305664,32.11221044544208,31.602570086735742,31.91924061216726,7881200
2012-02-23,32.59958267211914,32.656483062883645,31.431865703023067,31.666892667038688,20930800
2012-02-24,35.53618240356445,36.18436274870815,34.57380612642933,36.00623621836552,58348400
2012-02-27,35.464447021484375,35.69699759155362,34.63813617894382,34.816262750690115,15408000
2012-02-28,35.49166488647461,35.50155913046392,34.88306506895758,34.88306506895758,11445200
2012-02-29,35.41743850708008,35.87264914890365,35.172513543550686,35.36548335421475,10067200
2012-03-01,35.867698669433594,36.01861133825018,35.135403975658306,35.62030109924164,9913600
2012-03-02,35.573299407958984,36.1200497674889,35.5040283816368,35.62278194817867,9123200
2012-03-05,35.1502571105957,35.48176904188157,34.68762473223426,35.479296424479756,7858400
2012-03-06,34.80636978149414,34.977074733580004,34.22498389757678,34.58618606322099,9244000
2012-03-07,35.49166488647461,35.62525794276519,34.91275157591367,34.96717935532528,6978800
2012-03-08,36.13984298706055,36.49114713700811,35.605463248413024,35.62772812710969,9545200
2012-03-09,36.47382736206055,36.61484580994439,36.02851468976775,36.139842857840954,7590400
2012-03-12,36.409507751464844,36.61484823170881,35.9988267909769,36.39961350753214,6205200
2012-03-13,37.66875076293945,37.81966342408199,36.56783238656548,36.612365909928876,11707600
2012-03-14,37.5079460144043,37.69349419326818,37.01315087076727,37.57226802408166,6467600
2012-03-15,37.7108154296875,38.208087035837735,37.3570386636091,37.59701464444059,8651600
2012-03-16,37.45351791381836,38.0645902127795,37.164063210361086,38.000268203673656,7921200
2012-03-19,37.09479522705078,37.488156488925256,36.783071847839764,37.47578585443492,6862800
2012-03-20,37.35456085205078,37.43125349557149,36.43918681328941,36.92408771666009,6388800
2012-03-21,38.190765380859375,38.60639530180645,37.51042199730459,37.710813444462694,9936800
2012-03-22,37.81224060058594,38.07448139934238,37.55494880982123,37.809767984083585,5102800
2012-03-23,38.07448959350586,38.25756517873014,37.67865569367984,37.82461937345966,4654000
2012-03-26,38.925533294677734,38.97996106282741,38.13633443149485,38.29714511920521,6768400
2012-03-27,37.97552490234375,38.88594609778071,37.94831102014389,38.76224731959718,7746000
2012-03-28,38.114070892333984,38.522279167770144,37.522790822145424,38.08685700730491,6222800
2012-03-29,38.69546127319336,38.94780411862214,37.64649404272584,37.85430713013353,7193200
2012-03-30,38.225399017333984,38.8364713465774,37.827088759507156,38.774621951107314,6420800
2012-04-02,38.885948181152344,39.200144151568416,37.742972617495816,37.824614268469475,8230800
2012-04-03,39.167991638183594,39.338692819013254,38.70040652877639,38.74246744469235,5534800
2012-04-04,38.514854431152344,38.84637006585344,37.841936469265804,38.84637006585344,6243600
2012-04-05,38.851314544677734,38.994805594971766,38.20560670584835,38.5964953376864,4948400
2012-04-09,38.970069885253906,39.06407840355138,37.85430432543598,37.98295213072287,7308000
2012-04-10,38.032432556152344,39.336218984522745,37.84193911931289,39.0244993628863,10788800
2012-04-11,39.10861587524414,39.22984206696315,37.68855219006113,37.68855219006113,11344800
2012-04-12,39.16303634643555,39.25952124837769,38.690506078596215,39.03686116890457,6048000
2012-04-13,39.42775344848633,40.05119644395522,38.88595211224448,39.08634733488598,9975200
2012-04-16,38.32930374145508,39.9547075897632,38.16107520570263,39.77410842050253,9880400
2012-04-17,38.63607406616211,38.79440834362048,38.07695697466562,38.45794753214807,6028800
2012-04-18,39.24715042114258,39.47970474133958,38.29219564830453,38.39362955817553,5556000
2012-04-19,39.477230072021484,40.75874760819425,39.0393353381419,39.36837454269665,12405200
2012-04-20,38.816680908203125,39.85575382084103,38.7993650396526,39.60093460154786,7006400
2012-04-23,38.34662628173828,38.554439350429384,37.27292165184664,38.148707455609205,9539600
2012-04-24,37.10469055175781,38.2897271557225,36.491145568017544,38.24024839130579,9383600
2012-04-25,37.282814025878906,37.60443163034646,36.55794093868265,37.23333526557331,11908400
2012-04-26,38.64350128173828,38.68061318376989,37.35703461937966,37.35703461937966,7077600
2012-04-27,38.75730514526367,39.30652806574327,38.25508836820157,38.710299001846174,7682000
2012-04-30,38.527225494384766,38.873584384124875,38.294671156627686,38.61628877746221,3965200
2012-05-01,38.81173324584961,39.43022719086895,38.339202965857844,38.63113029591299,5548800
2012-05-02,39.321380615234375,39.45992268649918,38.47528115859142,38.584136721724725,5876400
2012-05-03,38.970069885253906,40.44950643359623,38.91811472975746,39.65041326563549,12618800
2012-05-04,37.75040054321289,38.8909036805212,37.673707887827945,38.8909036805212,10230400
2012-05-07,37.5623779296875,38.02501023207413,37.292715452627256,37.55247991172894,6163200
2012-05-08,36.125,37.32735253329644,35.14530380528189,37.25808150462816,15954400
2012-05-09,36.8572883605957,37.164062701721704,35.63514377940009,35.701942179279804,9210400
2012-05-10,33.50752639770508,37.06015553864575,33.24280919439944,36.95377262400375,38547600
2012-05-11,34.08644104003906,34.70246242328837,33.32693237071992,33.423417283760145,13857600
2012-05-14,33.78214645385742,34.296733966933836,33.44815815006164,33.690606765601615,7354000
2012-05-15,34.16560363769531,34.63318486266508,34.029534228315306,34.217555009921355,11282800
2012-05-16,33.78956985473633,34.57134729689909,33.16860314228419,34.507021495019494,13078400
2012-05-17,33.10179901123047,34.38331674308753,32.683696471111105,33.883576318495805,21522000
2012-05-18,36.01613998413086,36.84986861690912,35.37785377766127,35.48423292457913,36138000
2012-05-21,36.874610900878906,36.99336068500968,34.71483103487278,35.6549388404738,15436400
2012-05-22,36.973567962646484,37.58216767680529,36.367444640305564,36.659371975764344,12460000
2012-05-23,37.26054763793945,37.34466190454432,36.011189172238545,36.374863896957145,10400000
2012-05-24,36.172000885009766,37.16901280428689,35.87264816005896,36.9117172138356,10060400
2012-05-25,36.3674430847168,37.109635800731425,36.169524272115424,36.40207859379798,9678400
2012-05-29,36.04335403442383,36.792968399829526,35.42733270122447,36.357550018022295,10981600
2012-05-30,34.870689392089844,35.37043357854446,34.51196364326845,35.217048281459306,13785200
2012-05-31,34.294246673583984,34.76924950966817,33.43577688558674,34.20023817294419,12621600
2012-06-01,32.406612396240234,33.23786846818899,32.31012748498671,33.21065458168221,15065600
2012-06-04,32.4635124206543,32.70348838760603,31.251263838755204,32.19384995057045,14039200
2012-06-05,33.086952209472656,33.4605211793558,32.11220518442728,32.34475950309138,10949200
2012-06-06,33.88852310180664,34.07407130679352,32.95336045067181,33.2329209541815,10435600
2012-06-07,33.53721618652344,34.289306962682204,33.4629961556543,34.220035940534366,7091200
2012-06-08,33.76729965209961,33.80193516496584,32.50804300399029,33.47784491422019,8953200
2012-06-11,32.27549362182617,34.01717112229288,32.25570136017465,33.97511398190387,8252000
2012-06-12,32.305179595947266,32.57979108749413,31.407125085080086,32.57979108749413,9843600
2012-06-13,31.501134872436523,32.255698259801,31.310637675465397,32.22848437451941,8401600
2012-06-14,32.00334930419922,32.07014770404788,30.986545156449182,31.4912364178319,12167600
2012-06-15,33.28982162475586,33.415996821193026,31.805435972463027,32.11715937543679,12874000
2012-06-18,33.84398651123047,34.076540818524165,32.19631787762747,32.488248957523965,11644400
2012-06-19,34.14333724975586,35.246732072079396,33.779662520143916,34.22003366738468,10668400
2012-06-20,34.079017639160156,34.44516501124499,33.693078007099444,34.31899360075978,7940400
2012-06-21,32.84697723388672,34.07901610579672,32.82223596628318,33.48278704143335,8782000
2012-06-22,33.920684814453125,33.95532032717532,32.92862180541977,32.93851604834565,8194000
2012-06-25,33.19085693359375,33.50999811901862,32.82718222521011,33.45062512172308,5635200
2012-06-26,33.48031997680664,33.81183187774,33.15128069304871,33.33187989654404,4588400
2012-06-27,33.576805114746094,33.967693805323066,33.24281681947818,33.393729517897214,4570800
2012-06-28,32.602054595947266,33.502581686020186,32.07509651336761,33.3986751496642,7087600
2012-06-29,34.20519256591797,34.21756320154804,33.43578583957865,33.48279198998012,10560800
2012-07-02,34.40559005737305,34.44764720128044,33.62875787876804,33.87121027304109,8538800
2012-07-03,34.96965026855469,35.268999233428694,34.26951464762747,34.35362892081623,3344400
2012-07-05,35.2343635559082,35.58566767314314,34.63566185400182,34.870688804442175,4278800
2012-07-06,33.584224700927734,34.53917960217094,33.022631083554664,34.53917960217094,11248400
2012-07-09,32.483306884765625,33.8192524661699,32.31012931310032,33.606490370984545,8984000
2012-07-10,31.88212776184082,33.069637006441994,31.66689305609627,32.809868769343645,8694400
2012-07-11,31.39723014831543,32.26559436051625,30.99644535903467,32.15921520509885,6042800
2012-07-12,31.553089141845703,31.911816783102022,30.877692884510594,31.661944686432978,6979200
2012-07-13,32.29775619506836,32.40908435579685,31.66441707988676,31.72626836500615,6668400
2012-07-16,31.664417266845703,32.357129391845795,31.528349723762357,32.14931632059392,4522800
2012-07-17,31.365066528320312,32.136945810232724,30.949438496715995,31.894497226168284,7252400
2012-07-18,33.37393569946289,33.75987913766366,32.01324885993717,32.24580321469054,12746400
2012-07-19,34.41547775268555,34.84100189534949,33.49763106328003,33.5817491100764,10063200
2012-07-20,33.438262939453125,34.145820277606276,33.27745222283446,34.145820277606276,6290000
2012-07-23,32.40908432006836,32.83460847726216,31.887075253684547,32.701011664545135,10374400
2012-07-24,31.350223541259766,32.43877144929456,31.06076880810034,32.359606181886,15500000
2012-07-25,31.003864288330078,31.94645034062721,30.951911023635546,31.66936248726893,9948400
2012-07-26,30.82821273803711,32.34723373529546,30.40268859646099,31.755953667347686,18435600
2012-07-27,32.530311584472656,33.00036551160894,31.013763097731616,31.013763097731616,16979200
2012-07-30,31.139936447143555,32.55010389310283,30.93212148261009,32.55010389310283,14448400
2012-07-31,30.76636505126953,31.72131991853667,30.588238480951166,31.21168147706545,9177600
2012-08-01,30.81831932067871,31.57535538162652,30.42248353349992,31.511033363862037,8856800
2012-08-02,30.02664566040039,30.98654761356228,29.73224192937532,30.40021465586777,10301200
2012-08-03,31.733688354492188,31.82275163348029,30.061280200430126,30.70451352507131,10586400
2012-08-06,32.83461380004883,33.23787314549098,31.600100153175962,31.926664949718283,11321200
2012-08-07,33.81429672241211,34.38578825756932,32.92614038712635,33.06715880846035,11107600
2012-08-08,33.53474426269531,33.940476161512294,33.3442470603581,33.54711489726042,8405200
2012-08-09,34.08148956298828,34.375893289787975,33.49020949256254,33.51247814394983,6166400
2012-08-10,34.5960807800293,34.94491231515467,34.0221202894219,34.086442308847055,10627600
2012-08-13,35.90976333618164,36.219010363792535,35.26158277430541,35.501558769730515,17647600
2012-08-14,35.26900100708008,35.94439539339329,35.00676015689923,35.94439539339329,10455600
2012-08-15,35.657413482666016,35.72420810953155,35.16014194385381,35.33332326532342,4846400
2012-08-16,36.35755157470703,36.55299401028183,35.30363542278397,35.31353344040082,9492400
2012-08-17,36.42434310913086,36.716274204203536,36.27343044070056,36.716274204203536,6748000
2012-08-20,36.50846481323242,36.59010269738547,35.4520760282743,36.426823154091664,10104400
2012-08-21,36.52578353881836,37.32487677414163,36.30807243074742,36.88450932371669,8800800
2012-08-22,36.768226623535156,36.93150993007588,35.90233510550018,36.59504907492565,8528800
2012-08-23,36.310546875,36.92904087612427,36.01367050945792,36.76823017083928,16410800
2012-08-24,36.74843215942383,36.98346286306377,34.82615582271791,34.90284846285843,28062400
2012-08-27,36.87708282470703,37.597010691508615,36.369917028592894,36.41445055617225,12876400
2012-08-28,35.902339935302734,36.55052424013524,35.5411415388962,36.35012900515645,14783200
2012-08-29,36.02109146118164,36.18437100543124,35.637624432665284,35.860280758906924,8646000
2012-08-30,35.3011589050293,35.82811692276098,35.16261687360377,35.711839766031574,7556000
2012-08-31,35.91718292236328,36.2388005678049,35.32837918223445,35.692053968043275,8144400
2012-09-04,35.833065032958984,36.053248730935394,35.35558950953333,35.803378530980716,7312800
2012-09-05,35.805850982666016,36.016140437342244,35.38032683966502,35.781113489460736,6233600
2012-09-06,36.835025787353516,37.08242336904706,35.85038446920968,35.996348136411875,9194000
2012-09-07,37.00326156616211,37.2506591709904,36.629688766879156,36.810287961407205,6190400
2012-09-10,36.94635772705078,37.30261088516421,36.74101726022185,37.07253292262556,4713200
2012-09-11,37.305084228515625,37.41146716460102,36.66185270272171,36.88203642626071,6767600
2012-09-12,37.78009033203125,38.30457205234759,37.359511378960164,37.37930364057428,10642000
2012-09-13,38.83894729614258,39.08881749200102,37.79245281871385,37.98047739479394,10942800
2012-09-14,39.44260025024414,40.053672665984195,38.73257029773963,38.77462743961393,13426800
2012-09-17,39.12840270996094,39.55392685555388,39.002227526391636,39.338688390930535,5740800
2012-09-18,38.665767669677734,39.0888192094582,38.5519668923015,38.965120414491565,6022800
2012-09-19,39.08386993408203,39.318896887918065,38.23282162651831,38.569282497532164,8056000
2012-09-20,38.59897232055664,39.23725854371273,38.10170075804648,39.09376749122143,7120800
2012-09-21,38.3961067199707,39.02697135422837,38.34910057202779,38.737516615566385,9854000
2012-09-24,37.99284744262695,38.37136543075538,37.61680207125552,38.044798819435805,4796000
2012-09-25,37.636600494384766,38.54949830055713,37.63412410223477,38.076967948448114,6296800
2012-09-26,36.84739685058594,37.45104756094674,36.174475118543164,37.37187852188874,8626400
2012-09-27,37.8963623046875,38.141287286058834,36.931513181081236,37.2085972832476,6900000
2012-09-28,37.7751350402832,38.16849626509831,37.38177381546809,37.52773747373474,6212800
2012-10-01,37.39167022705078,37.9730560521736,37.00573060483627,37.89388701428985,8091600
2012-10-02,37.83698654174805,38.06954087126903,37.17643545522913,37.480733422055266,5214800
2012-10-03,38.851314544677734,39.03933912264319,37.93347163114244,37.97552876700642,8752000
2012-10-04,39.046756744384766,39.11602775811531,38.31445831710707,38.48021422674708,6671200
2012-10-05,38.27982711791992,39.54650531507737,38.03737854257999,39.457442033831825,6718400
2012-10-08,38.00027084350586,38.70535170091243,37.78255975911993,38.091806742628314,4539200
2012-10-09,37.639068603515625,38.198185789184244,37.15664406555071,37.86420131289511,5986400
2012-10-10,37.14922332763672,37.752874056227185,36.783072173417395,37.64896374557868,4948000
2012-10-11,37.75534439086914,38.34167544057902,37.51784105586723,37.841935052846,5578800
